"","ISO3","AGE GROUPS","TBI.prev.2001","TBI.prev.2006","TBI.prev.2011","TBI.prev.2016"
"514","KWT","55-64",0.156742716222962,0.136181898607798,0.116207906288106,0.0930640429864424
"515","KWT","65+",NA,0.218305332269357,NA,0.162137566858248
"516","LAO","0-14",0.0849744772809968,0.0899299152208774,0.0799649967967266,0.0463795032825227
"517","LAO","15-24",0.199293785848485,0.172005836829508,0.199901238134128,0.159115939871509
"518","LAO","25-54",0.766941853143977,0.664976472195852,0.566944445600388,0.414740827651052
"519","LAO","55-64",0.998587439173407,0.991641940437221,0.961359353478081,0.806580898843935
"520","LAO","65+",0.997998348729079,0.999924415501339,0.998030234713542,0.939812140032783
"521","LBN","0-14",0.00411457784294925,0.00310583464939218,0.00242776912807211,0.00243125375576259
"522","LBN","15-24",0.0124157822382078,0.00956296149644922,0.00789377536112425,0.0063358613576926
"523","LBN","25-54",0.0559041625360925,0.0453857504557176,0.0369685832902273,0.0294707615918043
"524","LBN","55-64",0.123004882981244,0.102350702267076,0.0813167251582656,0.0662523830388
"525","LBN","65+",0.209545246453243,0.183519317369956,0.153203521097495,0.126296249225613
"526","LBR","0-14",0.0432122716733853,0.0562645127995261,0.0483430787254647,0.0368074939707722
"527","LBR","15-24",0.120722371806837,0.158955218384729,0.12792175401404,0.102861546672807
"528","LBR","25-54",0.284680730187017,0.298445982072922,0.274456882939499,0.254033249043466
"529","LBR","55-64",0.357455571354283,0.364228334567891,0.416830487442107,0.396921403299908
"530","LBR","65+",0.503766188019025,0.501786481439832,NA,0.405979045985037
"531","LBY","0-14",0.00931582432934154,0.00782824622356422,0.00666720448587353,0.00681583059049172
"532","LBY","15-24",0.0369046110232045,0.0248246359707081,0.0205059991118045,0.0152064650058008
"533","LBY","25-54",0.20232289449676,0.155025204172815,0.120608215849647,0.0918488218899416
"534","LBY","55-64",0.432376317521449,0.341886854933881,0.229878201285442,0.249209743932669
"535","LBY","65+",0.74276822052666,0.604681318598491,0.414475809407507,0.422300947390299
"536","LCA","0-14",0.00396818361257637,0.00299864151935382,0.0023551666520693,0.00195607190206087
"537","LCA","15-24",0.0117039754468324,0.0103052189676818,0.00822784941882243,0.00649669456150992
"538","LCA","25-54",0.0627386565609253,0.0489910692436752,0.0384503343221238,0.0298623721306533
"539","LCA","55-64",0.172868107954987,0.136119575155646,0.094526088133999,0.0754946721656343
"540","LCA","65+",0.333243552905161,0.288316506991075,0.218575965153058,0.172629925403219
"541","LKA","0-14",0.0127510581270168,0.0118382677785229,0.0113923820845014,0.00953102459270747
"542","LKA","15-24",0.039452617131184,0.0305704750261094,0.0265888671804833,0.0242009739107866
"543","LKA","25-54",0.120180922871008,0.104599353644506,0.0906051711383933,0.0779713218019411
"544","LKA","55-64",0.203778249269671,0.187730261256572,0.175161599571493,0.146361860401787
"545","LKA","65+",0.291247384396674,0.265950484644567,0.24110197306421,0.216644103845455
"546","LSO","0-14",NA,0.0454448931075466,NA,0.0430269456992002
"547","LSO","15-24",0.0811661725245229,0.0824702739713965,NA,0.142528468203549
"548","LSO","25-54",0.453317307061165,0.405727405171764,NA,0.285310363230359
"549","LSO","55-64",0.38151925202327,NA,NA,0.529417372247576
"550","LSO","65+",NA,NA,NA,NA
"551","LTU","0-14",0.0129320662840073,0.0153175098301927,0.0125196091312136,0.00890291025984179
"552","LTU","15-24",0.0429358186043531,0.0357438524235874,0.0371594342492477,0.0296323340594186
"553","LTU","25-54",0.105605905228776,0.100743083038334,0.096984820104815,0.0870839767964091
"554","LTU","55-64",0.134870825607901,0.121165904108154,0.138779850504485,0.136419516451985
"555","LTU","65+",0.228589860278804,0.20156736169659,0.163566375213515,0.151070707848137
"556","LUX","0-14",NA,0.00225594745533772,0.00202814989947395,0.0017281894201097
"557","LUX","15-24",0.00688981598128333,0.00570314963840826,0.00476812764552859,0.00460176882885744
"558","LUX","25-54",0.0298421928084087,0.026279225460893,0.0197395170492491,0.0163875710104747
"559","LUX","55-64",0.0698397672444838,0.0538874473688716,0.0419351229217568,0.0342745468992223
"560","LUX","65+",0.118619252506937,0.103913435537025,0.0859482450976683,0.0686545355468999
"561","LVA","0-14",0.024505122609995,0.0197418345023752,0.0124048257401884,0.00857790215021527
"562","LVA","15-24",0.0867429119779018,0.0598186894196734,0.040312638355788,0.029356329926586
"563","LVA","25-54",0.382539675092472,0.30933529043177,0.238344491453489,0.179755714152674
"564","LVA","55-64",0.573838878808482,0.462129054573116,0.60885821074047,0.478906944474886
"565","LVA","65+",0.915127749414477,0.843640536286458,0.69287951148626,0.649015648135641
"566","MAC","0-14",0.0169380460653401,0.0129642018249708,0.0152433603157148,0.0112363131887415
"567","MAC","15-24",0.0406970191597323,0.0316388722249881,0.0237733501831704,0.0263007248117475
"568","MAC","25-54",0.137390841461382,0.114806892447186,0.0940833244764895,0.0784866263881759
"569","MAC","55-64",0.25023761718009,0.229865515302357,0.186961308104249,0.160643190214374
"570","MAC","65+",0.348673409708105,0.318016646846744,0.282226244286365,0.246390261214736
"571","MAR","0-14",0.0250861374497573,0.0195774703093506,0.0157743614550872,0.0125852343876517
"572","MAR","15-24",0.0773714078980869,0.0631552712495023,0.0520315200548619,0.0389958273502515
"573","MAR","25-54",0.212511124123175,0.203439583933088,0.185139565118381,0.160047778038198
"574","MAR","55-64",0.363116068489302,0.309964466631652,0.25399499534978,0.249229881660499
"575","MAR","65+",0.579201706428244,0.52266398384332,0.402152595380553,0.347316791695677
"576","MCO","0-14",0.00135985362146731,0.000937830990573015,NA,0.000663851795185873
"577","MCO","15-24",0.00211657570519809,0.00261956951883828,NA,0.0019791545977723
"578","MCO","25-54",0.0123534931424852,0.00553503050988809,0.00438085157862401,0.00492812677866506
"579","MCO","55-64",NA,0.0313365936839232,NA,0.0138303552469645
"580","MCO","65+",0.0491202584549214,0.0270018079875806,NA,0.034477006641905
"581","MDA","0-14",0.0226863142152134,0.0299620424547181,0.029993267118477,0.0269926988047364
"582","MDA","15-24",0.0513990156018278,0.0664539588634954,0.0680796546378483,0.0650541871972195
"583","MDA","25-54",0.091349027842696,0.109822467615121,0.123624305724566,0.130851385190346
"584","MDA","55-64",0.0965273227868134,0.115281527517969,0.11359925326331,0.13007735397427
"585","MDA","65+",0.106115293711022,0.109737061425833,0.129091999617398,0.135833998325752
"586","MDG","0-14",0.071121710102385,0.0701268109337287,0.0609556485235762,0.0482391691893843
"587","MDG","15-24",0.240023310825047,0.17756373946735,0.195453769801806,0.149303286442667
"588","MDG","25-54",0.691364561917943,0.62224408434929,0.568753727088798,0.495123781201723
"589","MDG","55-64",0.976881891676248,0.948768777281583,0.902139183076436,0.799137359354952
"590","MDG","65+",0.997033986621049,0.975425690095843,0.972993101076642,0.906357635113371
"591","MDV","0-14",NA,NA,NA,0.00517636314800174
"592","MDV","15-24",NA,NA,NA,0.0172027101553021
"593","MDV","25-54",0.539363363079043,0.45315532450215,NA,0.246851758571105
"594","MDV","55-64",NA,NA,NA,NA
"595","MDV","65+",NA,NA,NA,0.837416712973827
"596","MEX","0-14",0.0095441931683993,0.00621003731917472,0.00430741291112243,0.00354264319514889
"597","MEX","15-24",0.0358203704115755,0.0238915549010317,0.0167042952862726,0.0112504117655205
"598","MEX","25-54",0.249340479219837,0.186556588160483,0.138679945647698,0.0982334496387935
"599","MEX","55-64",0.604931774986655,0.491731402587474,0.37063151786315,0.292907656390238
"600","MEX","65+",0.901556667617818,0.845347264022976,0.710453264111975,0.595494370865933
"601","MHL","0-14",NA,NA,NA,NA
"602","MHL","15-24",0.0213840981456614,NA,NA,NA
"603","MHL","25-54",0.0358087549730795,NA,NA,0.0274368127883759
"604","MHL","55-64",NA,NA,NA,NA
"605","MHL","65+",NA,NA,NA,NA
"606","MKD","0-14",0.00729170204640321,0.00634017638363079,0.0049176614876532,0.00372677557806471
"607","MKD","15-24",0.0259135678647784,0.0180545913891561,0.0137910765270896,0.0111573022910652
"608","MKD","25-54",0.10745578745554,0.0888679379491131,0.0711704026453489,0.0536235295653353
"609","MKD","55-64",0.253219703783781,0.203176819570983,0.153235359183707,0.122102277828917
"610","MKD","65+",0.418168201348674,0.379960138241217,0.295597260924016,0.241135315847217
"611","MLI","0-14",0.0162937486770461,0.0146873898269119,0.0134343514218157,0.011600657350889
"612","MLI","15-24",0.0566424585821058,0.0463638248618128,0.0396785758028268,0.0363312838848614
"613","MLI","25-54",0.17517283053634,0.162024148462072,0.14332830748365,0.123970500516309
"614","MLI","55-64",0.303183527523727,0.283843237297254,0.192885409832431,0.238017060897491
"615","MLI","65+",NA,0.423675209876225,NA,0.361444328857874
"616","MLT","0-14",0.00157855803455592,0.00174528913924097,0.00169870927712126,0.00194855504096136
"617","MLT","15-24",0.0049197897089584,0.00432176082775862,0.00405427707060654,0.00395610567844094
"618","MLT","25-54",0.0166987881891255,0.0147035174094154,0.0123700407801706,0.0106315547651157
"619","MLT","55-64",0.025704696292069,0.0242652258718453,0.0219721739174081,0.0188887463753522
"620","MLT","65+",0.0348668351522948,0.0336928472208485,0.0329878389161397,0.0286553328117402
"621","MMR","0-14",0.0859577697972835,0.0839874336525496,0.0729123791729679,0.0567927420840591
"622","MMR","15-24",0.242132748217715,0.251755100508938,0.243600447980731,0.178825120856001
"623","MMR","25-54",0.59607960829562,0.544538768133299,0.545964296020488,0.488740355090652
"624","MMR","55-64",0.88698287045862,0.856652748065472,0.80212653554743,0.708972578197732
"625","MMR","65+",0.973249732900649,0.964566861181547,0.895620928648103,0.836586573922355
"626","MNG","0-14",0.0827419674076006,0.0546976611824889,0.039934130108087,0.0301400991135038
"627","MNG","15-24",0.338042721831158,0.247100904944996,0.160872796460515,0.104158591067885
"628","MNG","25-54",0.792562407865559,0.736294669053739,0.637565534117041,0.531120361450852
"629","MNG","55-64",NA,NA,NA,0.935176897553344
"630","MNG","65+",0.999985526174607,NA,NA,0.995907158008315
"631","MOZ","0-14",NA,NA,0.0735521461880443,0.0454386308001381
"632","MOZ","15-24",0.207512656702761,0.310769859636394,NA,NA
"633","MOZ","25-54",0.574094968459459,0.482801108892225,0.41844604060397,0.322131478392225
"634","MOZ","55-64",0.905599215598501,0.819252680435427,0.724977071231204,0.633434976961832
"635","MOZ","65+",0.970253106328185,0.963766661955163,0.940988587617106,0.775544722636446
"636","MRT","0-14",NA,0.0533962464379826,0.0349018218768786,0.0255829372068766
"637","MRT","15-24",0.239890443228217,0.219311124902993,0.14945090612464,0.101270618201609
"638","MRT","25-54",0.806848291557255,0.73025290324636,0.626172605537209,0.50183675757538
"639","MRT","55-64",NA,NA,NA,0.96214028540209
"640","MRT","65+",NA,NA,NA,0.935034718756448
"641","MSR","0-14",NA,NA,NA,NA
"642","MSR","15-24",0.00505472704789641,0.00460842560367766,NA,NA
"643","MSR","25-54",0.0126327131574233,0.0117671561816063,0.0107875370373083,0.0100791086845405
"644","MSR","55-64",0.0225384778402823,0.0203776214481835,0.0191374297507822,0.0167836064455494
"645","MSR","65+",0.0236663566357496,0.0278669170800003,0.0305129923434704,0.0287182194760502
"646","MUS","0-14",0.00609026686701754,0.00661183405276505,0.00556335291321615,0.0048943025589338
"647","MUS","15-24",0.0182758264325585,0.0174037968238526,0.0168216487636839,0.013794377702515
"648","MUS","25-54",0.057992005199979,0.0531270118846745,0.0498572830197116,0.0447534014892455
"649","MUS","55-64",0.107221263468596,0.0965893713235584,0.0860093889576677,0.0736857950304713
"650","MUS","65+",0.154065243763375,0.140299065572969,0.127972305902047,0.110739050046147
"651","MWI","0-14",0.0273797724252322,0.0295535922708895,0.0398459462341167,0.0413312009690756
"652","MWI","15-24",0.0787554238392452,0.0903272791028876,0.123702689716678,0.102180702266549
"653","MWI","25-54",0.216181237195351,0.221406214116294,0.195024594584131,0.188110451097106
"654","MWI","55-64",0.303149736605845,0.351553232490525,0.247243123230828,0.252794321474762
"655","MWI","65+",0.541753829779234,0.379131539948908,0.373386035898983,0.391695029876232
"656","MYS","0-14",0.00810315530353251,0.0119871557876651,0.0117763094838195,0.0111701531297482
"657","MYS","15-24",0.0223087419908337,0.0182318135194673,0.021237817530175,0.0254889899118545
"658","MYS","25-54",0.0766305909035304,0.0688930178287133,0.0639768372848665,0.0590718520854274
"659","MYS","55-64",0.114984003595585,0.107226094693214,0.0977021249831052,0.0916118431125841
"660","MYS","65+",0.156325635393242,0.146991599294233,0.131076945882054,0.115612111509206
"661","NAM","0-14",0.062538554729664,0.0799414711704887,0.100374475718067,0.101641324029466
"662","NAM","15-24",0.12333264436501,0.113181921912099,0.250183489597811,0.196517725777782
"663","NAM","25-54",0.252100238693104,0.279862458988396,0.340896274342417,0.377789705643724
"664","NAM","55-64",0.16150826698305,0.126977648582271,0.501248785440755,0.301830129034003
"665","NAM","65+",0.28672102338418,0.389372618153893,0.229497247630187,0.184958407642312
"666","NCL","0-14",NA,0.0039818490036488,0.00502577747278721,0.00369235711457639
"667","NCL","15-24",0.0232123718397405,0.0151899889817418,NA,0.0143496093544512
"668","NCL","25-54",0.302031605400554,0.247647927214736,0.191540620805862,0.119631156036108
"669","NCL","55-64",0.839668331855496,0.727432174128073,NA,0.41812748287426
"670","NCL","65+",0.990231036182091,NA,NA,0.789971371568079
"671","NER","0-14",0.0757269887919243,0.0505463995118552,0.030184964480394,0.0220189882393446
"672","NER","15-24",0.279704909416227,0.228989248221884,0.124088798218137,0.0843600501547398
"673","NER","25-54",0.826083726271916,0.736561817007318,0.624040499912467,0.50546159972795
"674","NER","55-64",NA,NA,NA,0.966577299188266
"675","NER","65+",NA,NA,NA,NA
"676","NGA","0-14",0.0403245874898617,0.0397494781288888,0.0360059267415666,0.0348335776638532
"677","NGA","15-24",0.108787850940713,0.0998947666763649,0.0974559505165642,0.088155897549557
"678","NGA","25-54",0.247286792431548,0.253738198641747,0.245731397177286,0.238819845687564
"679","NGA","55-64",0.309132621920257,0.285866415575246,0.311925779795721,0.325835283314251
"680","NGA","65+",0.452544045126488,0.417844712553513,0.413280029763189,0.340992279798016
"681","NIC","0-14",0.0046309814021225,0.003919161810935,0.00350238747946021,0.00351196296603942
"682","NIC","15-24",0.0136059486664129,0.00929728653005461,0.00842932524173046,0.00881168673455074
"683","NIC","25-54",0.0635439717623399,0.0499023259493867,0.0387451123121346,0.031309325876117
"684","NIC","55-64",0.130698161495319,0.114695614291191,0.101058966178423,0.079809656945152
"685","NIC","65+",0.188178049788539,0.171774806946134,0.150780297757896,0.135711649489315
"686","NLD","0-14",0.00251102292936162,0.00220055072251196,0.00189299337247653,0.00174519422324185
"687","NLD","15-24",0.00741583227635287,0.00600102364839071,0.00509840779395414,0.00449156228723855
"688","NLD","25-54",0.0378824191982565,0.0286414890343877,0.022246265992497,0.017328829164389
"689","NLD","55-64",0.0904390047169547,0.066288005740252,0.0509171580109356,0.0415567157731741
"690","NLD","65+",0.172928701119828,0.149374150802341,0.112217544045685,0.090264860907009
"691","NOR","0-14",0.00193543841967717,0.00186365573062715,0.00171563857694029,0.00179404068135312
"692","NOR","15-24",0.00517325109966179,0.00463701125032467,0.00413245160138759,0.00390853571630789
"693","NOR","25-54",0.0191341826191719,0.0152764499033019,0.0125157710003917,0.0106348858200833
"694","NOR","55-64",0.0342383172839267,0.0293519417869103,0.0257412065801329,0.0214758168887134
"695","NOR","65+",0.0573589025854367,0.0514694675631114,0.0431663646103035,0.0365753586860268
"696","NPL","0-14",0.036952781649649,0.0308943183116754,0.0265705074979991,0.0260712164388802
"697","NPL","15-24",0.132138224444317,0.107946493798587,0.0871564728898537,0.0750481953994262
"698","NPL","25-54",0.343302628974627,0.314412692288904,0.277894108880787,0.248461694864453
"699","NPL","55-64",0.495344597422058,0.509705879404732,0.503738404989712,0.436165106452312
"700","NPL","65+",0.627355141183874,0.665486940037932,0.634416510517785,0.587899761283631
"701","NRU","0-14",NA,NA,NA,NA
"702","NRU","15-24",NA,NA,NA,NA
"703","NRU","25-54",0.0366663591265815,0.0316681260407507,NA,0.0298114350570672
"704","NRU","55-64",NA,NA,NA,NA
"705","NRU","65+",NA,NA,NA,NA
"706","NZL","0-14",0.00247479832935871,0.00225787396522254,0.00202121963372589,0.00185063760625961
"707","NZL","15-24",0.00693359173612954,0.00583558070820946,0.00519299713562273,0.00468585224701646
"708","NZL","25-54",0.0263771218720991,0.0223319132298527,0.0188466529382626,0.0157988913758363
"709","NZL","55-64",0.0590165637871806,0.0489986918188825,0.0398742750279268,0.0332918175458079
"710","NZL","65+",0.101520530989597,0.0883354667978582,0.0754346331042376,0.0630706441129837
"711","OMN","0-14",0.00366157365023324,0.00283991787372872,0.00262551338752455,0.00241762722521818
"712","OMN","15-24",0.0116276693133099,0.0094394601581451,0.00715061001800097,0.00580846396954021
"713","OMN","25-54",0.0452938149845465,0.0380268254061707,0.0304830810436513,0.0252748257976826
"714","OMN","55-64",NA,NA,NA,NA
"715","OMN","65+",NA,NA,NA,NA
"716","PAK","0-14",0.0616801449606297,0.0526141066996314,0.0439940871485152,0.0377305063229577
"717","PAK","15-24",0.186385449021377,0.15852266631443,0.119677358455858,0.0947006451414027
"718","PAK","25-54",0.472107034164065,0.439348882719654,0.384027942466867,0.333230752397581
"719","PAK","55-64",0.718130815744071,0.676348283955115,0.621041630036441,0.562073503608712
"720","PAK","65+",0.867750956214748,0.840718740297741,0.766420299854978,0.697817591563953
"721","PAN","0-14",0.00647729670207457,0.00880089054781012,0.00945359838243282,0.00754199588129498
"722","PAN","15-24",0.021561273262677,0.0136446839307393,0.0140891615991853,0.0209543402825305
"723","PAN","25-54",0.0542978296567675,0.0508209020649369,0.0436023154783212,0.0417441443083624
"724","PAN","55-64",0.0726575247789857,0.0727081264822857,0.0787441586704155,0.0661938840069484
"725","PAN","65+",0.0965455198992959,0.0920026332326749,0.091485899727618,0.0848455160444843
"726","PER","0-14",0.0320926717965299,0.0313674975921761,0.0265615372982928,0.0182057388903997
"727","PER","15-24",0.115331340336494,0.0857548478239662,0.0762625008374986,0.0606805484117215
"728","PER","25-54",0.449134079176947,0.387648783513149,0.324024626325287,0.261487714549098
"729","PER","55-64",0.7878062615284,0.719753971291938,0.636648369142653,0.548636511672418
"730","PER","65+",0.926436307262126,0.90410933717239,0.846217365127398,0.760127911336311
"731","PHL","0-14",0.0896840792024172,0.0852937144269648,0.0689938803741971,0.0566707087679328
"732","PHL","15-24",0.224079844686803,0.210195152470718,0.206971416776826,0.181124412963795
"733","PHL","25-54",0.535950650524656,0.50359248892414,0.48078734790958,0.45389715491396
"734","PHL","55-64",0.780834280991208,0.727620570705124,0.689761499020213,0.648840466379345
"735","PHL","65+",0.93355266576008,0.903197050029967,0.831622939721629,0.73722632460977
"736","PLW","0-14",NA,NA,NA,0.00737515019624094
"737","PLW","15-24",NA,0.0305156107920908,NA,NA
"738","PLW","25-54",NA,NA,NA,0.174395797092176
"739","PLW","55-64",NA,NA,NA,NA
"740","PLW","65+",NA,NA,NA,NA
"741","PNG","0-14",0.051293318379028,0.0876266478316065,NA,NA
"742","PNG","15-24",0.169743344869457,0.110285061972212,NA,0.169872005901663
"743","PNG","25-54",0.389233062487271,0.419206126773198,0.332282213785649,0.395904922822718
"744","PNG","55-64",0.762736111773951,0.726060006883564,0.309601815411227,0.531381661230243
"745","PNG","65+",NA,0.822539080165445,0.565372047864252,0.566250804536967
"746","POL","0-14",0.00608308066246229,0.00540143000040822,0.00448300772280013,0.00372904452080272
"747","POL","15-24",0.0198896862426669,0.0133913496462032,0.0111360766784173,0.0108921067715413
"748","POL","25-54",0.0982622972964085,0.0759047417843604,0.0598054277157914,0.0479279021734763
"749","POL","55-64",0.213272728118196,0.182146330927155,0.139101800731446,0.11502076123218
"750","POL","65+",0.3281148953541,0.28755812581109,0.239589069610366,0.215624911504652
"751","PRI","0-14",0.0023092689460465,0.00173982741854619,0.00109550566911215,0.000989461331223165
"752","PRI","15-24",0.00684398717699746,0.00492567478875352,0.00406386464531065,0.0032328298208008
"753","PRI","25-54",0.0623322646166971,0.0418621547490932,0.0280963710609467,0.0185572879210603
"754","PRI","55-64",0.244970881775885,0.167141897789648,NA,0.0738982222255238
"755","PRI","65+",0.526093725995677,0.437010945615018,0.343844557721974,0.239032734803249
"756","PRK","0-14",0.0123583515671852,0.0636218821858138,NA,0.0649038450675783
"757","PRK","15-24",NA,NA,NA,0.148108899420049
"758","PRK","25-54",0.246699282440277,0.395526594608251,0.295383573115699,0.343645678487881
"759","PRK","55-64",0.328118497272683,0.365022403191995,NA,0.154432059866388
"760","PRK","65+",0.479600103331059,0.473714006279149,0.447582977735021,0.325134799311903
"761","PRT","0-14",0.00672574639471781,0.00681064350296428,0.0057004630840857,0.00463817791070359
"762","PRT","15-24",0.0249434258453615,0.015519303547767,0.0131943535008534,0.0139871533628014
"763","PRT","25-54",0.137247574751725,0.105043250010679,0.0758130209028568,0.055048219962249
"764","PRT","55-64",0.383699321630371,0.291216587942884,0.195879176861404,0.146778648321876
"765","PRT","65+",0.656126582299281,0.580591344158339,0.438998473978437,0.338362476937444
"766","PRY","0-14",0.00966798496063466,0.00837853770099159,0.00783338773170644,0.00607244756861218
"767","PRY","15-24",0.020868033561981,0.0183691432734504,0.0217934663085384,0.0168344021153652
"768","PRY","25-54",0.0695473444543803,0.0624487591450489,0.0568672715770898,0.0514891662815458
"769","PRY","55-64",0.144296844438703,0.117434654297528,0.0818361233283446,0.0749113693335275
"770","PRY","65+",0.226329403939022,0.212001212434012,0.157291873201584,0.135993035526498
"771","PYF","0-14",0.00801276902817154,0.00510975999359498,NA,NA
"772","PYF","15-24",NA,NA,NA,0.0158466865099326
"773","PYF","25-54",0.088199122347041,0.0617993498481708,0.07012617441188,0.0482157239715975
"774","PYF","55-64",0.182937478088882,NA,NA,0.118683076014358
"775","PYF","65+",0.293976677860663,0.268029502434855,NA,0.162669685469401
