"","ISO3","AGE GROUPS","TBI.prev.2001","TBI.prev.2006","TBI.prev.2011","TBI.prev.2016"
"776","QAT","0-14",0.00885953965912405,0.00792452919517378,0.00716667071997784,0.00601125882498172
"777","QAT","15-24",0.0249559664180356,0.0181989839071376,0.0149107147341118,0.0144887829115701
"778","QAT","25-54",0.0851044655017097,0.075572215221587,0.0606496881568309,0.0521979142340675
"779","QAT","55-64",NA,NA,NA,0.101764976262503
"780","QAT","65+",NA,NA,NA,NA
"781","ROU","0-14",0.0328564297597109,0.0301698270801673,0.0220268632332005,0.0146933291835188
"782","ROU","15-24",0.118408519276884,0.0817435644409222,0.0625345261260407,0.0458185862234708
"783","ROU","25-54",0.531421393920308,0.44783860104951,0.356072056843333,0.272646428186285
"784","ROU","55-64",0.841808112827064,0.800139191304377,0.735243785572582,0.653029299220008
"785","ROU","65+",0.940397948799622,0.919314239356848,0.861127564774705,0.829251061334888
"786","RUS","0-14",0.0187271878120314,0.0196863246940674,0.0207391934910604,0.0158453638862378
"787","RUS","15-24",0.0501844271894066,0.04623923269196,0.0412668202675669,0.0371574673199277
"788","RUS","25-54",0.121152390438876,0.11701877960974,0.11155098858468,0.102523512091648
"789","RUS","55-64",0.143329805123643,0.148644459139358,0.161463915594806,0.15332242633659
"790","RUS","65+",0.162560856172268,0.162219599500976,0.173549611546528,0.179942057045591
"791","RWA","0-14",0.011293908620089,0.0108599300693502,0.0123912998989018,0.0117415097597427
"792","RWA","15-24",0.0370952682017145,0.0325523509320742,0.0293990064509407,0.0280195803603059
"793","RWA","25-54",0.0854824336357748,0.0796228317288335,0.0762189443531843,0.0718028261953469
"794","RWA","55-64",0.125893996405941,0.121095269194803,0.121436488951194,0.105442179568585
"795","RWA","65+",0.156160475424255,0.154935624113521,0.163987753208849,0.138975824523142
"796","SAU","0-14",0.00337105740150454,0.00321857426565157,0.00310371007361,0.00286043406587594
"797","SAU","15-24",0.00973004066509649,0.00799430325620608,0.0071186637907541,0.0068369441065951
"798","SAU","25-54",0.0274156384904809,0.0251018007808256,0.0224646165138832,0.0202700234907203
"799","SAU","55-64",0.0522951787312779,0.0465141078858255,0.0415932540091235,0.0373101428023918
"800","SAU","65+",0.0611793997069495,NA,NA,0.0529865166323819
"801","SDN","0-14",0.0272702662807679,0.0243009488643502,0.0198811233155223,0.0188747617286259
"802","SDN","15-24",0.100249261558958,0.0806788502491793,0.0563930366789574,0.048536676996542
"803","SDN","25-54",0.311649295353634,0.274813246282056,0.226288405445593,0.187587678472825
"804","SDN","55-64",0.513396976938159,0.466259906705923,0.436151188003408,0.378514427852061
"805","SDN","65+",0.687364384016105,0.661740962169289,0.593229782138108,0.536797967946117
"806","SEN","0-14",0.0331000876577942,0.0341593677146083,0.0276439944231582,0.0248076814376861
"807","SEN","15-24",0.0882015852908302,0.100845167488777,0.0874068106166864,0.0726836104700563
"808","SEN","25-54",0.263066985996934,0.245448360798686,0.236592045703319,0.216676187424703
"809","SEN","55-64",0.383749260560873,0.339726163748938,0.347235334285942,0.2945346079384
"810","SEN","65+",0.547770810602881,0.485347508855648,0.333273113734929,0.395825415763319
"811","SGP","0-14",0.00912866264430964,0.0076962873774838,0.00599596705865698,0.00503637815881877
"812","SGP","15-24",0.0226788209783006,0.0187530334916985,0.0181537523347977,0.0137131611031179
"813","SGP","25-54",0.0925112182246953,0.0785734796030499,0.0637260319727208,0.0536608635132047
"814","SGP","55-64",0.182504316453806,0.158459734296781,0.131262355155398,0.119262230054629
"815","SGP","65+",0.276606881310762,0.248631557978381,0.214163180164372,0.179913225080355
"816","SLB","0-14",NA,NA,NA,NA
"817","SLB","15-24",NA,NA,NA,NA
"818","SLB","25-54",0.630127422213687,0.534522912967314,NA,0.436632302810254
"819","SLB","55-64",0.988374788211897,NA,NA,0.597110477615114
"820","SLB","65+",NA,NA,NA,NA
"821","SLE","0-14",0.0753223391474248,0.0746743286336969,0.064806131470928,0.0490011904491159
"822","SLE","15-24",0.222673360008157,0.235916509451334,0.177881100703974,0.132297065629012
"823","SLE","25-54",0.511103516460739,0.517596454712881,0.443140162816346,0.394730707681543
"824","SLE","55-64",0.730624895946213,0.710196384686822,0.670373416988085,0.628943527805403
"825","SLE","65+",0.888189649038324,0.802511625949159,0.690865643944553,0.722513253402935
"826","SLV","0-14",0.00623538000380418,0.00537058737000469,0.00464189248761921,0.00476812663140305
"827","SLV","15-24",0.0186772137294538,0.0136234515179301,0.0127745817246665,0.012307150318873
"828","SLV","25-54",0.0918139281675205,0.0727955493495439,0.0580470620289911,0.0470111257217217
"829","SLV","55-64",0.19578569831349,0.164518897136379,0.142384069730086,0.114615927739863
"830","SLV","65+",0.327072091130519,0.289203674805209,0.242512256856968,0.202957194541182
"831","SMR","0-14",NA,NA,NA,NA
"832","SMR","15-24",NA,NA,NA,NA
"833","SMR","25-54",NA,NA,NA,NA
"834","SMR","55-64",NA,NA,NA,NA
"835","SMR","65+",0.217652923478424,0.217191681746415,NA,0.112379863561554
"836","SOM","0-14",0.0557338596169406,0.0538376231428622,0.0532739785813955,0.0505242094671269
"837","SOM","15-24",0.199924230127139,0.142250982990478,0.117748710981209,0.138373855952841
"838","SOM","25-54",0.556721536350677,0.484189529994665,0.410235187448182,0.354485913262789
"839","SOM","55-64",0.823362784722862,0.765676511219596,0.733847184799414,0.657102554529615
"840","SOM","65+",0.933383807526436,0.909024469366258,0.876537427807144,0.829310956766963
"841","SUR","0-14",0.0153685254689465,0.0166345813157184,NA,0.00634585625415611
"842","SUR","15-24",0.0718536797636887,0.0479938865346009,0.0350980420446428,0.0302800108882404
"843","SUR","25-54",0.393265506745189,0.305449150180957,0.235557688889768,0.159852402145745
"844","SUR","55-64",0.853073891321803,0.729604079600315,0.495796346892415,0.456076077213991
"845","SUR","65+",0.979631616368629,0.955467876983797,0.830953858202152,0.754213636440222
"846","SVK","0-14",0.00555539441403622,0.00427416454962751,0.00295302613714823,0.00214679660524563
"847","SVK","15-24",0.0202832596843942,0.0140001620920497,0.0104032700195113,0.00768375208244661
"848","SVK","25-54",0.181614526023536,0.128226449191632,0.0850562060529378,0.0584007697778152
"849","SVK","55-64",0.549708418035502,0.414054401819488,0.258467259854328,0.21501369862357
"850","SVK","65+",0.795559678361408,0.696344768352506,0.602597865075648,0.5098044538753
"851","SVN","0-14",0.00571198832112603,0.00374200977216925,NA,0.00221058879804865
"852","SVN","15-24",0.0220161256410188,0.0140313425428617,0.00828130616437616,0.00668192427597075
"853","SVN","25-54",0.182433849643293,0.129783131034501,0.0798176561006473,0.0542100494203451
"854","SVN","55-64",0.507115299414427,0.396426867854861,0.258976512054256,0.186925806916107
"855","SVN","65+",0.875019697773735,0.784676714371747,0.573518042585671,0.48448817077678
"856","SWE","0-14",0.00176575445657718,0.0017474369983983,0.00153000796233209,0.00161038450221693
"857","SWE","15-24",0.00508332966909065,0.00434527144977552,0.00390753574581388,0.0036062470422688
"858","SWE","25-54",0.0161210666766993,0.012642465764183,0.0110791833876244,0.00973493626193014
"859","SWE","55-64",0.0294412067362554,0.0275414776246165,0.0240672597191019,0.0191474263989316
"860","SWE","65+",0.0481961418523951,0.0402616668985695,0.0367589805180198,0.0331900652132015
"861","SWZ","0-14",0.0240990047982346,0.062160954613599,NA,0.0826752651509693
"862","SWZ","15-24",0.0838826476884743,0.154920844140863,NA,0.136168427224301
"863","SWZ","25-54",0.164354984674198,0.169081653135604,0.176543631258609,0.244935584993492
"864","SWZ","55-64",0.137014489439948,0.125182801028544,NA,0.0677868138873153
"865","SWZ","65+",NA,NA,NA,0.231671099099935
"866","SYC","0-14",0.00448850725248547,0.00266516424890387,NA,0.00266364549907143
"867","SYC","15-24",0.0148331100879562,0.0103121072553132,0.00922032262652677,0.00864116727454915
"868","SYC","25-54",0.0481260759824128,0.041365633805374,0.0344007151658096,0.0279932161485508
"869","SYC","55-64",0.0918340480128797,0.0774281034564291,0.0743332727916304,0.0594645317839243
"870","SYC","65+",0.134208037364265,0.120765896868505,0.112280985971576,0.0933775130288878
"871","SYR","0-14",0.00842226089827184,0.00613115770876723,0.00449961733687819,0.00378050579175173
"872","SYR","15-24",0.0258116680559693,0.0203537587257123,0.0157011997654476,0.0138312094251739
"873","SYR","25-54",0.14463142526251,0.110550494089377,0.0846520444254384,0.0686284764554591
"874","SYR","55-64",0.402722611685471,0.309100259542978,0.23185308159804,0.178609479890231
"875","SYR","65+",0.682530259810688,0.609436575827913,0.484845596753297,0.393220046086485
"876","TCA","0-14",NA,NA,NA,0.00363018255311974
"877","TCA","15-24",NA,0.0257719138181646,NA,0.0166126048205159
"878","TCA","25-54",NA,0.113821684909387,NA,NA
"879","TCA","55-64",0.337615013494834,0.258883486876173,NA,NA
"880","TCA","65+",NA,NA,NA,0.300296822312295
"881","TCD","0-14",0.0270952484365424,0.0248883442691127,0.0235857880867028,0.0244219479816675
"882","TCD","15-24",0.0783983113719816,0.0742894346171762,0.0731310782048011,0.0559488703046905
"883","TCD","25-54",0.159217014351739,0.153372701906132,0.143339130601774,0.130458272573761
"884","TCD","55-64",NA,0.151872151105433,NA,0.187910961158706
"885","TCD","65+",NA,NA,NA,0.284877282203415
"886","TGO","0-14",0.00773668112952954,0.00741807603688718,0.00825852318943505,0.00935849944762102
"887","TGO","15-24",0.0219870619253118,0.0240415227803987,0.0232285580996419,0.022144070382329
"888","TGO","25-54",0.0481747782787077,0.0499741948087238,0.0516481493625629,0.0511241412150681
"889","TGO","55-64",0.0624404571718425,0.0510915678753367,0.0737869975873146,0.0640174864822774
"890","TGO","65+",0.0805181545878867,0.085118903836253,0.080014617334647,0.073706996059855
"891","THA","0-14",0.0246431671422589,0.0318823160064152,0.0362708437373583,0.0259804870813376
"892","THA","15-24",0.0610530089688029,0.0417067653535836,0.0667026850233255,0.0733879667478498
"893","THA","25-54",0.349711778085995,0.295284260014672,0.252156503927457,0.215722871168555
"894","THA","55-64",0.558828087852196,0.498511554152,0.457238841845991,0.41729262061106
"895","THA","65+",0.745459386501824,0.672521113238799,0.612584279085962,0.492234597709201
"896","TJK","0-14",0.0444534039436901,0.0522583173824583,0.0399452616449303,0.0209567211336755
"897","TJK","15-24",0.096879933677731,0.123061929054916,0.104124802418977,0.0782440807828694
"898","TJK","25-54",0.263794464753827,0.263159841943258,0.239516398356158,0.214410808395678
"899","TJK","55-64",0.430539105418373,0.31119417332206,NA,0.323262918938087
"900","TJK","65+",NA,0.42024279834028,NA,0.412233140727692
"901","TKM","0-14",0.0448410717951089,0.0535536695411646,0.0392605512859472,0.0218798367038567
"902","TKM","15-24",0.103070876069312,0.140589111433749,0.125340127732229,0.0907638429008693
"903","TKM","25-54",0.359547837104057,0.332370161041251,0.288371784879483,0.249224032585248
"904","TKM","55-64",0.563058483430554,0.573233298377836,0.528221396985869,0.451783933558309
"905","TKM","65+",NA,NA,NA,0.607730759398071
"906","TLS","0-14",NA,NA,NA,NA
"907","TLS","15-24",NA,NA,NA,NA
"908","TLS","25-54",0.472914012486529,0.656806836509585,NA,0.596920763868155
"909","TLS","55-64",NA,0.793006378319701,NA,0.65796646779015
"910","TLS","65+",NA,NA,NA,0.549400118871055
"911","TON","0-14",NA,NA,NA,NA
"912","TON","15-24",NA,0.0089224814651964,NA,0.0118925924262842
"913","TON","25-54",0.0957309955782092,0.0859111716400541,0.0684884474509378,0.0536734111469261
"914","TON","55-64",0.203131455238924,NA,NA,0.116652425390501
"915","TON","65+",0.391843442455229,NA,NA,0.254088657955789
"916","TTO","0-14",0.00262683805719367,0.00250120310677596,0.00266547246908068,0.00270869973646289
"917","TTO","15-24",0.00602596669961508,0.00559775769552727,0.00552976273107448,0.00572462716235546
"918","TTO","25-54",0.0145520751490004,0.0137894526555743,0.0130138627863048,0.0122056371250444
"919","TTO","55-64",0.0242918902798075,0.0227841603730752,0.0215985006519491,0.0195714216011917
"920","TTO","65+",0.0282251955830164,0.0285791244884308,0.0307390306991851,0.0297488323498916
"921","TUN","0-14",0.00498889634269842,0.00474024900157214,0.00434200798736644,0.00466382605882486
"922","TUN","15-24",0.0132712305364719,0.0128165196480177,0.012057021316955,0.0115569668784245
"923","TUN","25-54",0.0332132794011149,0.0333064603248457,0.032122841599989,0.0313704264865485
"924","TUN","55-64",0.0542235977176501,0.0486920201511331,0.0444501076513066,0.0406000088683052
"925","TUN","65+",0.0766933487899925,0.0712322558976147,0.0618607034067096,0.0564741434755062
"926","TUR","0-14",0.00642250065092723,0.00563790624917233,0.00424863875801849,0.0034002813752608
"927","TUR","15-24",0.0216371933671816,0.0170238914617251,0.0141968007667237,0.0108664217791433
"928","TUR","25-54",0.0885922104091336,0.0738091327855756,0.0599947060020419,0.0486163358516582
"929","TUR","55-64",0.208916002267403,0.164502342451763,0.125544639706305,0.106138918053026
"930","TUR","65+",0.370717499356734,0.327291986405063,0.25936909689893,0.208600363008152
"931","TUV","0-14",NA,NA,NA,NA
"932","TUV","15-24",NA,0.035941892361513,NA,NA
"933","TUV","25-54",NA,NA,NA,NA
"934","TUV","55-64",0.998694624365646,NA,NA,NA
"935","TUV","65+",NA,0.999931742891282,NA,NA
"936","TZA","0-14",0.0484319897601201,0.0661901440040892,0.0616278261141754,0.0707581187765027
"937","TZA","15-24",0.0911255704055898,0.109730319979347,0.144258350790471,0.138982353774563
"938","TZA","25-54",0.240685244897272,0.230925140205788,0.215656831507755,0.19053856685153
"939","TZA","55-64",0.399399501984183,0.373593858743449,0.334853723350384,0.272769671657037
"940","TZA","65+",0.521688641409763,0.48998726424275,0.455287665097061,0.328268699823371
"941","UGA","0-14",0.032334890047869,0.0301799012381072,0.0229760427135851,0.0166789611282373
"942","UGA","15-24",0.0874302327943818,0.0708612971916494,0.073695441303672,0.0614614322185096
"943","UGA","25-54",0.320152305038874,0.26248856316644,0.214066294123014,0.160349095036572
"944","UGA","55-64",0.698085602644522,0.603153506022879,0.508583484890503,0.344710313346285
"945","UGA","65+",0.894982347806295,0.848459927347993,0.775801350599301,0.569726032540945
"946","UKR","0-14",0.0155798749154185,0.0174162894181026,0.0173397181682538,0.0153818518388026
"947","UKR","15-24",0.0393094770207826,0.0377291550963886,0.0372646510988473,0.0370953503738295
"948","UKR","25-54",0.08433796206334,0.0859431194102852,0.0851298133109812,0.0829014241845606
"949","UKR","55-64",0.0869457487287456,0.0933366123137489,0.109847221906806,0.108412715035304
"950","UKR","65+",0.124048478312846,0.114242725740135,0.103080773306173,0.104558087332256
"951","URY","0-14",0.00419126963433919,0.00372958269462808,0.00363186066423021,0.00314436676141217
"952","URY","15-24",0.01218472884146,0.00962451669871918,0.00935436462544667,0.00768176177449781
"953","URY","25-54",0.0395841781556852,0.0344230847873113,0.0296892793414392,0.0244100556366417
"954","URY","55-64",0.0824787367032067,0.0710581269162279,0.0591066190956984,0.0472805159995375
"955","URY","65+",0.123807023056218,0.112205306048295,0.0985777020379027,0.0851017233861595
"956","USA","0-14",0.0022250506396836,0.00171963946228132,0.00142609688298278,0.00137926837773795
"957","USA","15-24",0.00749593337866398,0.00562104161545871,0.00435590823818779,0.00365320746968472
"958","USA","25-54",0.0438357152602314,0.0340865490695353,0.0255554641247464,0.0186871962253867
"959","USA","55-64",0.122647621707327,0.0913143424084509,0.066457122326545,0.0513618037180621
"960","USA","65+",0.265873611269246,0.221769487794283,0.171953096457211,0.13173559257417
"961","UZB","0-14",0.0158521248714973,0.0188546223635679,0.01962516226347,0.0154752316704957
"962","UZB","15-24",0.0406372408176527,0.0434865393793233,0.0465497396963893,0.0422316971528602
"963","UZB","25-54",0.0958062211277744,0.0973886291652929,0.100065927791943,0.093816496343553
"964","UZB","55-64",0.122885950517784,0.11423980131292,0.132422541969829,0.120410666114487
"965","UZB","65+",0.152047766297906,0.166430006695801,0.13917313525322,0.147980224252084
"966","VCT","0-14",0.00728120283323466,0.00674897018598671,0.00529917122815163,0.00432845181370639
"967","VCT","15-24",0.0247218135301254,0.0198967016212895,0.0171434486708945,0.0149999699887848
"968","VCT","25-54",0.0992816858479597,0.0834091324433852,0.0698555727649135,0.0569575417729781
"969","VCT","55-64",0.21825985205092,0.174602483979246,0.133953265908268,0.114309274034266
"970","VCT","65+",0.367127301594647,0.322996519919012,0.252647044089805,0.20499881139478
"971","VEN","0-14",0.00500204676858527,0.00490842158506754,0.00444090500934391,0.00404471341655168
"972","VEN","15-24",0.0143213233146971,0.0129705656614058,0.0121818870412347,0.0111140373421505
"973","VEN","25-54",0.0472322177195954,0.0429258914626191,0.0387064753659884,0.0346814607100909
"974","VEN","55-64",0.0897175283411732,0.0782229434078728,0.0661906942018059,0.0602872287650245
"975","VEN","65+",0.139321462535345,0.126128935463281,0.108915380073798,0.0993770194207606
"976","VGB","0-14",NA,NA,0.00123638195074675,0.00147105746634353
"977","VGB","15-24",NA,0.0075399936052608,NA,NA
"978","VGB","25-54",0.28068631068857,0.175198050263394,NA,0.0581668592620389
"979","VGB","55-64",NA,NA,NA,NA
"980","VGB","65+",NA,NA,NA,0.791756462995346
"981","VNM","0-14",0.0437560919728777,0.0391281726711207,0.0341011457052966,0.0271646916541193
"982","VNM","15-24",0.124506751916542,0.102866262619763,0.0938983055906736,0.0881089747398727
"983","VNM","25-54",0.554913880349626,0.45623352575504,0.371459700456341,0.291835595080504
"984","VNM","55-64",0.933788533707774,0.874605228858903,0.77563213786566,0.621601215300108
"985","VNM","65+",0.993671667093486,0.9829520773719,0.959391740970259,0.868727089954214
"986","VUT","0-14",NA,NA,NA,NA
"987","VUT","15-24",0.0746371820741056,NA,NA,NA
"988","VUT","25-54",0.199523501483927,NA,NA,NA
"989","VUT","55-64",NA,NA,NA,NA
"990","VUT","65+",NA,NA,NA,NA
"991","WLF","0-14",NA,NA,NA,NA
"992","WLF","15-24",NA,NA,NA,NA
"993","WLF","25-54",0.53425781517927,NA,NA,NA
"994","WLF","55-64",NA,NA,NA,NA
"995","WLF","65+",0.99999941391097,NA,NA,NA
"996","WSM","0-14",NA,0.0045956362406237,NA,0.00272908486568127
"997","WSM","15-24",0.00983741175370789,NA,NA,0.00532059843140614
"998","WSM","25-54",0.0807762479427845,0.0757868373273007,0.065613408630415,0.0485893292914448
"999","WSM","55-64",0.2259444242869,0.171949818148285,NA,0.103070582214713
"1000","WSM","65+",NA,NA,0.23400093000765,0.219900734744232
"1001","YEM","0-14",0.0285990297739098,0.0239402399474004,0.0158390284802099,0.00998070928211985
"1002","YEM","15-24",0.12263957167351,0.0712508183710103,0.0491790322764164,0.0394680131354822
"1003","YEM","25-54",0.586406965153155,0.465839502185188,0.363733430074929,0.273582028241395
"1004","YEM","55-64",0.975006511273125,0.92792791631834,0.85006213245931,0.727854316733294
"1005","YEM","65+",0.99952686286211,0.998140215577246,0.988542142059708,0.89893005154191
"1006","ZAF","0-14",0.0423708402799973,0.0471735968533538,0.0667330044453051,0.0759860445956596
"1007","ZAF","15-24",0.095917516907495,0.0986083336052331,0.100474909685882,0.10938230091599
"1008","ZAF","25-54",0.174058069368886,0.181098444113204,0.192973900648456,0.198950770451381
"1009","ZAF","55-64",0.186856957404924,0.191570054603156,0.204212414328184,0.22314987856441
"1010","ZAF","65+",0.221913511149623,0.210674141825704,0.211023385784543,0.204087158931235
"1011","ZMB","0-14",0.0622932214819157,0.0776663480092703,0.0593037907769923,0.0421845380236194
"1012","ZMB","15-24",0.239099763276983,0.184204977824685,0.125369188173741,0.115332191047128
"1013","ZMB","25-54",0.638479756173338,0.564236128527808,0.485463185072702,0.408083949717382
"1014","ZMB","55-64",0.947096501831033,0.920787741599664,0.775257171861966,0.728887507927737
"1015","ZMB","65+",0.996963687890088,0.974819317826208,0.915251067678622,0.853480115366606
"1016","ZWE","0-14",0.0299469655199018,0.0449757569737758,0.0413657249618041,0.0314215540357788
"1017","ZWE","15-24",0.0811149171338695,0.115808531690296,0.107234642345325,0.0911011995844812
"1018","ZWE","25-54",0.251902208943127,0.268346898663975,0.251704797467929,0.230444451528465
"1019","ZWE","55-64",0.372622038959603,0.350634913055513,0.334450451577777,0.333693715933475
"1020","ZWE","65+",0.468185189423745,0.470567098999375,0.430329055521386,0.375567531223779
"1021","STP","0-14",NA,NA,NA,NA
"1022","STP","15-24",NA,NA,NA,NA
"1023","STP","25-54",NA,NA,NA,0.144722858880891
"1024","STP","55-64",NA,NA,NA,0.469015460207492
"1025","STP","65+",NA,NA,NA,NA
"1026","MNE","0-14",NA,NA,NA,0.004256448183434
"1027","MNE","15-24",NA,NA,0.0169474466515787,0.0125459014663706
"1028","MNE","25-54",NA,NA,0.186505384150422,0.127101393783134
"1029","MNE","55-64",NA,NA,0.513748720032366,0.394581703247631
"1030","MNE","65+",NA,NA,0.796157372550919,0.716430377285547
"1031","SRB","0-14",NA,NA,0.00633800441420838,0.00510113615800462
"1032","SRB","15-24",NA,NA,0.0185655509527254,0.0125058487258749
"1033","SRB","25-54",NA,NA,0.15466141291346,0.109800135121578
"1034","SRB","55-64",NA,NA,0.424987601858221,0.332950890593889
"1035","SRB","65+",NA,NA,0.696842111860393,0.609392021688196
"1036","SXM","0-14",NA,NA,NA,NA
"1037","SXM","15-24",NA,NA,NA,0.0173064819981069
"1038","SXM","25-54",NA,NA,0.765943521808297,0.634098079079017
"1039","SXM","55-64",NA,NA,NA,NA
"1040","SXM","65+",NA,NA,NA,0.999999999992442
"1041","MNP","0-14",NA,NA,NA,0.00754241005870333
"1042","MNP","15-24",NA,NA,NA,0.0318644135049104
"1043","MNP","25-54",NA,NA,NA,0.0995898216793475
"1044","MNP","55-64",NA,NA,NA,NA
"1045","MNP","65+",NA,NA,NA,NA
"1046","NIU","0-14",NA,NA,NA,NA
"1047","NIU","15-24",NA,NA,NA,NA
"1048","NIU","25-54",NA,NA,NA,NA
"1049","NIU","55-64",NA,NA,NA,NA
"1050","NIU","65+",NA,NA,NA,NA
"1051","PSE","0-14",NA,NA,NA,0.0015608717427364
"1052","PSE","15-24",NA,NA,NA,0.00429133696250384
"1053","PSE","25-54",NA,NA,NA,0.0130222820402791
"1054","PSE","55-64",NA,NA,NA,0.0285408367231283
"1055","PSE","65+",NA,NA,NA,0.0523422431347832
"1056","SSD","0-14",NA,NA,NA,0.016982821897906
"1057","SSD","15-24",NA,NA,NA,0.0471657035716725
"1058","SSD","25-54",NA,NA,NA,0.176229646252235
"1059","SSD","55-64",NA,NA,NA,0.296050205121343
"1060","SSD","65+",NA,NA,NA,0.390951379590796
"1061","TKL","0-14",NA,NA,NA,NA
"1062","TKL","15-24",NA,NA,NA,NA
"1063","TKL","25-54",NA,NA,NA,NA
"1064","TKL","55-64",NA,NA,NA,NA
"1065","TKL","65+",NA,NA,NA,NA
